Epoch: 970/1500, loss: 3.8013200150027115, correct: 50
Epoch: 980/1500, loss: 3.7615721729589167, correct: 50
Epoch: 990/1500, loss: 3.7241075864054083, correct: 50
Epoch: 1000/1500, loss: 3.687737132842035, correct: 50
Epoch: 1010/1500, loss: 3.652398915012662, correct: 50
Epoch: 1020/1500, loss: 3.6187177259164613, correct: 50
Epoch: 1030/1500, loss: 3.5874708055841706, correct: 50
Epoch: 1040/1500, loss: 3.559566525441073, correct: 50
Epoch: 1050/1500, loss: 3.530788937102254, correct: 50
Epoch: 1060/1500, loss: 3.503395910518433, correct: 49
Epoch: 1070/1500, loss: 3.4788587799207678, correct: 49
Epoch: 1080/1500, loss: 3.448986300652534, correct: 49
Epoch: 1090/1500, loss: 3.4295408602118633, correct: 49
Epoch: 1100/1500, loss: 3.418855510269238, correct: 49
Epoch: 1110/1500, loss: 3.41053503766141, correct: 49
Epoch: 1120/1500, loss: 3.4392703100419317, correct: 49
Epoch: 1130/1500, loss: 3.511216714316444, correct: 49
Epoch: 1140/1500, loss: 3.5952843324476698, correct: 49
Epoch: 1150/1500, loss: 3.6201761040849103, correct: 48
Epoch: 1160/1500, loss: 3.6206421967106763, correct: 48
Epoch: 1170/1500, loss: 3.5241731482057865, correct: 49
Epoch: 1180/1500, loss: 3.4160038624135667, correct: 49
Epoch: 1190/1500, loss: 3.3262554716872565, correct: 49
Epoch: 1200/1500, loss: 3.260325758480452, correct: 49
Epoch: 1210/1500, loss: 3.211210663444196, correct: 49
Epoch: 1220/1500, loss: 3.1570726261201103, correct: 49
Epoch: 1230/1500, loss: 3.119355089545166, correct: 49
Epoch: 1240/1500, loss: 3.0769092020905036, correct: 49
Epoch: 1250/1500, loss: 3.0525399984323824, correct: 49
Epoch: 1260/1500, loss: 3.0312927335491375, correct: 49
Epoch: 1270/1500, loss: 3.0036279033960094, correct: 49
Epoch: 1280/1500, loss: 2.9910755054260796, correct: 49
Epoch: 1290/1500, loss: 2.982683343012297, correct: 49
Epoch: 1300/1500, loss: 2.9807729614236695, correct: 49
Epoch: 1310/1500, loss: 2.9994748869616616, correct: 49
Epoch: 1320/1500, loss: 3.048357349125602, correct: 49
Epoch: 1330/1500, loss: 3.1617351707978583, correct: 49
Epoch: 1340/1500, loss: 3.343080611020123, correct: 49
Epoch: 1350/1500, loss: 3.778079887666921, correct: 48
Epoch: 1360/1500, loss: 5.265284398245278, correct: 47
Epoch: 1370/1500, loss: 17.171645117904717, correct: 46
Epoch: 1380/1500, loss: 7.681996300013895, correct: 48
Epoch: 1390/1500, loss: 2.8721480268034667, correct: 49
Epoch: 1400/1500, loss: 2.729827465640502, correct: 50
Epoch: 1410/1500, loss: 2.692127871842424, correct: 50
Epoch: 1420/1500, loss: 2.6687243425356777, correct: 50
Epoch: 1430/1500, loss: 2.648610713860416, correct: 50
Epoch: 1440/1500, loss: 2.6297119235412647, correct: 50
Epoch: 1450/1500, loss: 2.6118689487572606, correct: 50
Epoch: 1460/1500, loss: 2.5939124799468734, correct: 50
Epoch: 1470/1500, loss: 2.577460478828495, correct: 50
Epoch: 1480/1500, loss: 2.5589119843574863, correct: 50
Epoch: 1490/1500, loss: 2.5410827835782404, correct: 50
Epoch: 1500/1500, loss: 2.524440846306057, correct: 50
